Ay;Dolar;Euro;Altın;Petrol;Beton;Demir;Fiyat;Son Güncelleme Tarihi;Konut Tipi;Mahalle; Net M2;Oda ; Salon Sayısı;Bulunduğu Kat;Bina Yaşı;Isınma Tipi;Eşya Durumu;Banyo Sayısı;Cephe;Kira Getirisi;Kullanım Durumu;Aidat;Yakıt Tipi
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.800.000 TL;25 12 2023;Daire;Meşrutiyet;130;3;1;3. Kat;7 Yaşında;Kombi;Eşyalı;1;;;Boş;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.800.000 TL;25 12 2023;Daire;Meşrutiyet;130;;;3. Kat;7 Yaşında;Kombi;Eşyalı;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;3;1;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney;;Kiracılı;150 TL;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.300.000 TL;16 11 2023;Daire;Meşrutiyet;130;;;7. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.150.000 TL;27 11 2023;Daire;Cumhuriyet;70;2;1;3. Kat;9 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney;;Mülk Sahibi;100 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;3;1;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney, Doğu;;Mülk Sahibi;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;5 11 2023;Daire;Mimar Sinan;155;;;5. Kat;17 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;3;1;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;;;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;;;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;;;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;;;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;5 01 2024;Daire;Mimar Sinan;165;;;4. Kat;9 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.600.000 TL;7 11 2023;Daire;Cumhuriyet;105;3;1;4. Kat;30 Yaşında;Kombi;Eşyalı Değil;1;Güney, Doğu;;Kiracılı;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;2;1;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;Güney, Doğu;;Kiracılı;20 TL;Kömür-Odun
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;11 12 2023;Daire;Mesudiye;90;;;1. Kat;28 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;14 12 2023;Daire;Cumhuriyet;135;3;1;3. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;Boş;20 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;14 12 2023;Daire;Cumhuriyet;135;;;3. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;14 12 2023;Daire;Cumhuriyet;135;;;3. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;14 12 2023;Daire;Cumhuriyet;135;;;3. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.600.000 TL;18 12 2023;Daire;Kurtuluş;50;1;1;3. Kat;2 Yaşında;Kombi;Eşyalı;1;Kuzey;1.900 TL;Kiracılı;75 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;8 11 2023;Daire;Orta;68;2;1;2. Kat;7 Yaşında;Kombi;Eşyalı;1;Kuzey, Güney;;;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;8 11 2023;Daire;Orta;68;;;2. Kat;7 Yaşında;Kombi;Eşyalı;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.000.000 TL;8 11 2023;Daire;Orta;68;;;2. Kat;7 Yaşında;Kombi;Eşyalı;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.250.000 TL;18 10 2023;Daire;Ata;100;2;1;1. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;Boş;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.250.000 TL;18 10 2023;Daire;Ata;100;;;1. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.250.000 TL;18 10 2023;Daire;Ata;100;;;1. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.650.000 TL;8 12 2023;Daire;Mimar Sinan;180;3;1;4. Kat;12 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.470.000 TL;24 10 2023;Daire;Zafer;60;1;1;4. Kat;8 Yaşında;Klima;Eşyalı;1;Kuzey;;Kiracılı;;Elektrik
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;2;1;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney;15.000 TL;Mülk Sahibi;150 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.100.000 TL;6 12 2023;Daire;Girne;83;;;3. Kat;5 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;21 12 2023;Daire;Zafer;45;1;1;En Üst Kat;5 Yaşında;Merkezi;Eşyalı;1;Kuzey, Güney, Doğu, Batı;4.000 TL;Kiracılı;50 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.350.000 TL;21 12 2023;Daire;Zafer;45;;;En Üst Kat;5 Yaşında;Merkezi;Eşyalı;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;4.000.000 TL;27 11 2023;Daire;Fatih;147;3;1;1. Kat;4 Yaşında;Kombi;Eşyalı Değil;2;Kuzey, Güney, Batı;;Boş;300 TL;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;4.000.000 TL;27 11 2023;Daire;Fatih;147;;;1. Kat;4 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;4.000.000 TL;27 11 2023;Daire;Fatih;147;;;1. Kat;4 Yaşında;Kombi;Eşyalı Değil;2;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.950.000 TL;5 11 2023;Daire;Adnan Menderes;40;1;1;3. Kat;Sıfır Bina;Merkezi (Pay Ölçer);Eşyalı Değil;1;;;Boş;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.950.000 TL;5 11 2023;Daire;Adnan Menderes;40;;;3. Kat;Sıfır Bina;Merkezi (Pay Ölçer);Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.950.000 TL;5 11 2023;Daire;Adnan Menderes;40;;;3. Kat;Sıfır Bina;Merkezi (Pay Ölçer);Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.950.000 TL;5 11 2023;Daire;Adnan Menderes;40;;;3. Kat;Sıfır Bina;Merkezi (Pay Ölçer);Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.950.000 TL;5 11 2023;Daire;Adnan Menderes;40;;;3. Kat;Sıfır Bina;Merkezi (Pay Ölçer);Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.100.000 TL;25 11 2023;Daire;Kurtuluş;49;2;0;3. Kat;7 Yaşında;Kombi;Eşyalı Değil;1;Güney, Batı;10.000 TL;Kiracılı;150 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.600.000 TL;3 01 2024;Daire;Hasanefendi - Ramazan Paşa;145;3;1;4. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;Doğu, Batı;12.000 TL;Boş;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.600.000 TL;3 01 2024;Daire;Hasanefendi - Ramazan Paşa;145;;;4. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.600.000 TL;3 01 2024;Daire;Hasanefendi - Ramazan Paşa;145;;;4. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.600.000 TL;3 01 2024;Daire;Hasanefendi - Ramazan Paşa;145;;;4. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.600.000 TL;3 01 2024;Daire;Hasanefendi - Ramazan Paşa;145;;;4. Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;2;1;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;Kuzey, Güney;;Kiracılı;;Kömür-Odun
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;950.000 TL;2 01 2024;Daire;Kurtuluş;75;;;Zemin;35 Yaşında;Isıtma Yok;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.150.000 TL;15 12 2023;Daire;Meşrutiyet;90;2;1;Ara Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;20.000 TL;Boş;150 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.150.000 TL;15 12 2023;Daire;Meşrutiyet;90;;;Ara Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.150.000 TL;15 12 2023;Daire;Meşrutiyet;90;;;Ara Kat;Sıfır Bina;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.250.000 TL;16 12 2023;Daire;Zeybek;130;3;1;2. Kat;2 Yaşında;Kombi;Eşyalı Değil;1;;7.500 TL;Mülk Sahibi;50 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.750.000 TL;3 01 2024;Daire;Kurtuluş;45;1;1;1. Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;Boş;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.550.000 TL;22 11 2023;Daire;Yedi Eylül;135;3;1;1. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney;;Kiracılı;100 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.550.000 TL;22 11 2023;Daire;Yedi Eylül;135;;;1. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.550.000 TL;22 11 2023;Daire;Yedi Eylül;135;;;1. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.550.000 TL;22 11 2023;Daire;Yedi Eylül;135;;;1. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.550.000 TL;22 11 2023;Daire;Yedi Eylül;135;;;1. Kat;25 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;2;1;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;Doğu, Batı;10.000 TL;Kiracılı;100 TL;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.975.000 TL;6 12 2023;Daire;Orta;75;;;Ara Kat;4 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;14.750.000 TL;24 12 2023;Villa;Kardeşköy;300;5;1;Ara Kat;5 Yaşında;Kombi;Eşyalı Değil;4;Kuzey, Güney, Doğu, Batı;;Boş;2 TL;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;14.750.000 TL;24 12 2023;Villa;Kardeşköy;300;;;Ara Kat;5 Yaşında;Kombi;Eşyalı Değil;4;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;7.500.000 TL;30 10 2023;Villa;Kurtuluş;1.000;4;1;Ara Kat;Sıfır Bina;Klima;Eşyalı Değil;4;;;Boş;;Elektrik
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;7.500.000 TL;30 10 2023;Villa;Kurtuluş;1.000;;;Ara Kat;Sıfır Bina;Klima;Eşyalı Değil;4;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;7.500.000 TL;30 10 2023;Villa;Kurtuluş;1.000;;;Ara Kat;Sıfır Bina;Klima;Eşyalı Değil;4;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;7.500.000 TL;30 10 2023;Villa;Kurtuluş;1.000;;;Ara Kat;Sıfır Bina;Klima;Eşyalı Değil;4;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;7.500.000 TL;30 10 2023;Villa;Kurtuluş;1.000;;;Ara Kat;Sıfır Bina;Klima;Eşyalı Değil;4;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.450.000 TL;25 11 2023;Daire;Adnan Menderes;135;3;1;4. Kat;15 Yaşında;Kombi;Eşyalı Değil;1;Kuzey, Güney;;Kiracılı;;Doğalgaz
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.450.000 TL;25 11 2023;Daire;Adnan Menderes;135;;;4. Kat;15 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;2.450.000 TL;25 11 2023;Daire;Adnan Menderes;135;;;4. Kat;15 Yaşında;Kombi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.650.000 TL;14 11 2023;Daire;Girne;95;3;1;1. Kat;30 Yaşında;Soba;Eşyalı Değil;1;Kuzey, Güney, Doğu;8.000 TL;Kiracılı;100 TL;Kömür-Odun
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.650.000 TL;14 11 2023;Daire;Girne;95;;;1. Kat;30 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.650.000 TL;14 11 2023;Daire;Girne;95;;;1. Kat;30 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.850.000 TL;20 10 2023;Daire;Meşrutiyet;120;3;1;3. Kat;32 Yaşında;Soba;Eşyalı Değil;1;Kuzey, Güney, Batı;;Boş;;Kömür-Odun
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;1.850.000 TL;20 10 2023;Daire;Meşrutiyet;120;;;3. Kat;32 Yaşında;Soba;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;14.500.000 TL;15 11 2023;Çiftlik Evi;Kızılcaköy;5.330;2;1;3. Kat;5 Yaşında;Güneş Enerjisi;Eşyalı Değil;1;Kuzey, Güney, Doğu, Batı;;Boş;;Elektrik
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;14.500.000 TL;15 11 2023;Çiftlik Evi;Kızılcaköy;5.330;;;3. Kat;5 Yaşında;Güneş Enerjisi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;14.500.000 TL;15 11 2023;Çiftlik Evi;Kızılcaköy;5.330;;;3. Kat;5 Yaşında;Güneş Enerjisi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;3;1;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;Kuzey, Güney, Doğu;;Kiracılı;;Kömür-Odun
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;;;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;;;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;;;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;;;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;;;;;
2;29,8403;32,6801;1960,79;78,76;2100;22829,17;3.500.000 TL;22 11 2023;Bina;Ata;117;;;3. Kat;30 Yaşında;Merkezi;Eşyalı Değil;1;;;;;
